PLAYER_ID,SEASON_2,QUARTER,PLAYER_NAME,TEAM_NAME,POSITION,POSITION_GROUP,PTS_PER_QUARTER,THREE_PTS_MADE_COUNT,FIELD_GOAL_PERCENTAGE,THREE_PTS_PERCENTAGE_MADE
56,2003-04,1,Gary Payton,Los Angeles Lakers,PG,G,4.666666666666667,0.6790123456790124,0.4713541666666667,0.2909090909090909
56,2003-04,2,Gary Payton,Los Angeles Lakers,PG,G,2.493150684931507,0.410958904109589,0.4321608040201005,0.3333333333333333
56,2003-04,3,Gary Payton,Los Angeles Lakers,PG,G,4.0519480519480515,0.6363636363636364,0.4883720930232558,0.3673469387755102
56,2003-04,4,Gary Payton,Los Angeles Lakers,PG,G,2.456140350877193,0.49122807017543857,0.49242424242424243,0.35714285714285715
56,2004-05,1,Gary Payton,Boston Celtics,PG,G,3.6623376623376624,0.5064935064935064,0.5055762081784386,0.2564102564102564
56,2004-05,2,Gary Payton,Boston Celtics,PG,G,2.306451612903226,0.4032258064516129,0.4714285714285714,0.44
56,2004-05,3,Gary Payton,Boston Celtics,PG,G,2.6266666666666665,0.56,0.4246575342465753,0.2619047619047619
56,2004-05,4,Gary Payton,Boston Celtics,PG,G,1.7916666666666667,0.4375,0.42857142857142855,0.38095238095238093
56,2005-06,1,Gary Payton,Miami Heat,PG,G,2.1176470588235294,0.7647058823529411,0.4375,0.2564102564102564
56,2005-06,2,Gary Payton,Miami Heat,PG,G,2.0277777777777777,0.8888888888888888,0.4049079754601227,0.21875
56,2005-06,3,Gary Payton,Miami Heat,PG,G,2.169491525423729,0.9491525423728814,0.4230769230769231,0.32142857142857145
56,2005-06,4,Gary Payton,Miami Heat,PG,G,2.203125,1.0625,0.4306569343065693,0.3382352941176471
56,2006-07,1,Gary Payton,Miami Heat,PG,G,1.553191489361702,0.5957446808510638,0.3626373626373626,0.25
56,2006-07,2,Gary Payton,Miami Heat,PG,G,2.0545454545454547,0.6727272727272727,0.42276422764227645,0.24324324324324326
56,2006-07,3,Gary Payton,Miami Heat,PG,G,2.0256410256410255,0.717948717948718,0.39080459770114945,0.39285714285714285
56,2006-07,4,Gary Payton,Miami Heat,PG,G,1.6176470588235294,0.8529411764705882,0.390625,0.1724137931034483
84,2003-04,1,Latrell Sprewell,Minnesota Timberwolves,SF,F,5.048780487804878,1.1219512195121952,0.4578313253012048,0.3695652173913043
84,2003-04,2,Latrell Sprewell,Minnesota Timberwolves,SF,F,2.816901408450704,0.6901408450704225,0.4144144144144144,0.32653061224489793
84,2003-04,3,Latrell Sprewell,Minnesota Timberwolves,SF,F,4.2592592592592595,1.0864197530864197,0.4088541666666667,0.3522727272727273
84,2003-04,4,Latrell Sprewell,Minnesota Timberwolves,SF,F,2.27027027027027,0.9324324324324325,0.3138075313807531,0.2608695652173913
84,2004-05,1,Latrell Sprewell,Minnesota Timberwolves,SF,F,4.1265822784810124,0.7848101265822784,0.4257703081232493,0.3548387096774194
84,2004-05,2,Latrell Sprewell,Minnesota Timberwolves,SF,F,2.3278688524590163,0.6065573770491803,0.4230769230769231,0.2702702702702703
84,2004-05,3,Latrell Sprewell,Minnesota Timberwolves,SF,F,3.3289473684210527,0.8421052631578947,0.380327868852459,0.328125
84,2004-05,4,Latrell Sprewell,Minnesota Timberwolves,SF,F,2.84,0.94,0.45,0.3404255319148936
133,2003-04,1,David Wesley,New Orleans Hornets,SG,G,4.5,1.6333333333333333,0.39158576051779936,0.2857142857142857
133,2003-04,2,David Wesley,New Orleans Hornets,SG,G,1.981818181818182,0.7090909090909091,0.3951612903225806,0.28205128205128205
133,2003-04,3,David Wesley,New Orleans Hornets,SG,G,3.5254237288135593,1.5084745762711864,0.37606837606837606,0.3595505617977528
133,2003-04,4,David Wesley,New Orleans Hornets,SG,G,2.8372093023255816,1.302325581395349,0.3984375,0.35714285714285715
133,2004-05,1,David Wesley,Houston Rockets,SG,G,3.547169811320755,1.6415094339622642,0.4021164021164021,0.41379310344827586
133,2004-05,1,David Wesley,New Orleans Hornets,SG,G,3.230769230769231,0.6923076923076923,0.39603960396039606,0.2222222222222222
133,2004-05,2,David Wesley,Houston Rockets,SG,G,1.9069767441860466,1.069767441860465,0.3626373626373626,0.34782608695652173
133,2004-05,2,David Wesley,New Orleans Hornets,SG,G,2.652173913043478,0.6956521739130435,0.421875,0.4375
133,2004-05,3,David Wesley,Houston Rockets,SG,G,3.188679245283019,1.3396226415094339,0.44871794871794873,0.4084507042253521
133,2004-05,3,David Wesley,New Orleans Hornets,SG,G,3.923076923076923,0.7692307692307693,0.42990654205607476,0.5
133,2004-05,4,David Wesley,Houston Rockets,SG,G,1.65625,0.9375,0.36666666666666664,0.3
133,2004-05,4,David Wesley,New Orleans Hornets,SG,G,1.5833333333333333,0.9583333333333334,0.26666666666666666,0.2608695652173913
133,2005-06,1,David Wesley,Houston Rockets,SG,G,2.0625,1.15625,0.34415584415584416,0.35135135135135137
133,2005-06,2,David Wesley,Houston Rockets,SG,G,2.018867924528302,1.0,0.4074074074074074,0.3584905660377358
133,2005-06,3,David Wesley,Houston Rockets,SG,G,3.2131147540983607,1.4098360655737705,0.4540229885057471,0.4418604651162791
133,2005-06,4,David Wesley,Houston Rockets,SG,G,2.0576923076923075,1.0769230769230769,0.3865546218487395,0.26785714285714285
133,2006-07,1,David Wesley,Cleveland Cavaliers,SG,G,1.4285714285714286,1.0,0.3076923076923077,0.2857142857142857
133,2006-07,2,David Wesley,Cleveland Cavaliers,SG,G,0.38461538461538464,0.6923076923076923,0.10526315789473684,0.1111111111111111
133,2006-07,3,David Wesley,Cleveland Cavaliers,SG,G,1.0,0.8571428571428571,0.2727272727272727,0.16666666666666666
133,2006-07,4,David Wesley,Cleveland Cavaliers,SG,G,1.5555555555555556,0.8333333333333334,0.3870967741935484,0.26666666666666666
136,2003-04,1,P.J. Brown,New Orleans Hornets,PF,F,2.41025641025641,0.0,0.4563106796116505,0.0
136,2003-04,2,P.J. Brown,New Orleans Hornets,PF,F,2.0294117647058822,0.0,0.4859154929577465,0.0
136,2003-04,3,P.J. Brown,New Orleans Hornets,PF,F,2.861111111111111,0.0,0.4618834080717489,0.0
136,2003-04,4,P.J. Brown,New Orleans Hornets,PF,F,2.3278688524590163,0.01639344262295082,0.5338345864661654,0.0
136,2004-05,1,P.J. Brown,New Orleans Hornets,PF,F,2.814814814814815,0.0,0.4541832669322709,0.0
136,2004-05,2,P.J. Brown,New Orleans Hornets,PF,F,1.7352941176470589,0.0,0.44360902255639095,0.0
136,2004-05,3,P.J. Brown,New Orleans Hornets,PF,F,2.8533333333333335,0.0,0.4692982456140351,0.0
136,2004-05,4,P.J. Brown,New Orleans Hornets,PF,F,1.8928571428571428,0.0,0.3897058823529412,0.0
136,2005-06,1,P.J. Brown,New Orleans/Oklahoma City Hornets,C,C,2.5588235294117645,0.0,0.4860335195530726,0.0
136,2005-06,2,P.J. Brown,New Orleans/Oklahoma City Hornets,C,C,2.125,0.0,0.4927536231884058,0.0
136,2005-06,3,P.J. Brown,New Orleans/Oklahoma City Hornets,C,C,2.03125,0.0,0.4391891891891892,0.0
136,2005-06,4,P.J. Brown,New Orleans/Oklahoma City Hornets,C,C,2.0,0.0,0.41739130434782606,0.0
136,2006-07,1,P.J. Brown,Chicago Bulls,PF,F,2.1666666666666665,0.03333333333333333,0.42207792207792205,0.0
136,2006-07,2,P.J. Brown,Chicago Bulls,PF,F,1.565217391304348,0.0,0.34615384615384615,0.0
136,2006-07,3,P.J. Brown,Chicago Bulls,PF,F,1.875,0.0,0.42857142857142855,0.0
136,2006-07,4,P.J. Brown,Chicago Bulls,PF,F,2.0869565217391304,0.0,0.43636363636363634,0.0
136,2007-08,1,P.J. Brown,Boston Celtics,PF,F,1.0,0.25,0.3333333333333333,0.0
136,2007-08,2,P.J. Brown,Boston Celtics,PF,F,2.0,0.0,0.4117647058823529,0.0
136,2007-08,3,P.J. Brown,Boston Celtics,PF,F,0.0,0.0,0.0,0.0
136,2007-08,4,P.J. Brown,Boston Celtics,PF,F,1.0,0.0,0.3125,0.0
147,2003-04,1,Jalen Rose,Chicago Bulls,PG-SF,G,4.25,0.875,0.4492753623188406,0.42857142857142855
147,2003-04,1,Jalen Rose,Toronto Raptors,PG-SF,G,3.62,0.64,0.40865384615384615,0.34375
147,2003-04,2,Jalen Rose,Chicago Bulls,PG-SF,G,2.8666666666666667,0.8,0.4418604651162791,0.4166666666666667
147,2003-04,2,Jalen Rose,Toronto Raptors,PG-SF,G,2.595744680851064,0.6170212765957447,0.3825503355704698,0.27586206896551724
147,2003-04,3,Jalen Rose,Chicago Bulls,PG-SF,G,2.5625,0.9375,0.2982456140350877,0.4666666666666667
147,2003-04,3,Jalen Rose,Toronto Raptors,PG-SF,G,3.16,0.86,0.387434554973822,0.23255813953488372
147,2003-04,4,Jalen Rose,Chicago Bulls,PG-SF,G,1.6153846153846154,1.0,0.26666666666666666,0.38461538461538464
147,2003-04,4,Jalen Rose,Toronto Raptors,PG-SF,G,4.020833333333333,0.875,0.4536082474226804,0.40476190476190477
147,2004-05,1,Jalen Rose,Toronto Raptors,SF,F,4.12,0.88,0.4528301886792453,0.3181818181818182
147,2004-05,2,Jalen Rose,Toronto Raptors,SF,F,3.486111111111111,0.625,0.4892703862660944,0.5111111111111111
147,2004-05,3,Jalen Rose,Toronto Raptors,SF,F,4.038961038961039,1.2207792207792207,0.4254658385093168,0.39361702127659576
147,2004-05,4,Jalen Rose,Toronto Raptors,SF,F,4.242424242424242,0.9696969696969697,0.4652014652014652,0.40625
147,2005-06,1,Jalen Rose,New York Knicks,SF-SG,F,3.1923076923076925,0.5,0.43820224719101125,0.38461538461538464
147,2005-06,1,Jalen Rose,Toronto Raptors,SF-SG,F,3.129032258064516,0.6129032258064516,0.4842105263157895,0.2631578947368421
147,2005-06,2,Jalen Rose,New York Knicks,SF-SG,F,2.590909090909091,0.5909090909090909,0.5454545454545454,0.6923076923076923
147,2005-06,2,Jalen Rose,Toronto Raptors,SF-SG,F,2.86046511627907,0.627906976744186,0.38311688311688313,0.18518518518518517
147,2005-06,3,Jalen Rose,New York Knicks,SF-SG,F,3.9523809523809526,1.0,0.4864864864864865,0.5238095238095238
147,2005-06,3,Jalen Rose,Toronto Raptors,SF-SG,F,2.40625,0.875,0.3469387755102041,0.32142857142857145
147,2005-06,4,Jalen Rose,New York Knicks,SF-SG,F,1.9230769230769231,0.7692307692307693,0.34375,0.3
147,2005-06,4,Jalen Rose,Toronto Raptors,SF-SG,F,2.727272727272727,1.1818181818181819,0.4148936170212766,0.3076923076923077
147,2006-07,1,Jalen Rose,Phoenix Suns,SF,F,1.0,1.0,0.2,0.0
147,2006-07,2,Jalen Rose,Phoenix Suns,SF,F,2.0833333333333335,1.5,0.3448275862068966,0.2777777777777778
147,2006-07,3,Jalen Rose,Phoenix Suns,SF,F,4.0,2.0,0.6666666666666666,0.6666666666666666
147,2006-07,4,Jalen Rose,Phoenix Suns,SF,F,2.9,1.05,0.5,0.5714285714285714
185,2003-04,1,Chris Webber,Sacramento Kings,PF,F,4.454545454545454,0.0,0.44545454545454544,0.0
185,2003-04,2,Chris Webber,Sacramento Kings,PF,F,3.4782608695652173,0.043478260869565216,0.40816326530612246,0.0
185,2003-04,3,Chris Webber,Sacramento Kings,PF,F,4.521739130434782,0.0,0.40625,0.0
185,2003-04,4,Chris Webber,Sacramento Kings,PF,F,3.1904761904761907,0.19047619047619047,0.38823529411764707,0.25
185,2004-05,1,Chris Webber,Philadelphia 76ers,PF,F,4.809523809523809,0.09523809523809523,0.49019607843137253,0.5
185,2004-05,1,Chris Webber,Sacramento Kings,PF,F,5.434782608695652,0.08695652173913043,0.43859649122807015,0.0
185,2004-05,2,Chris Webber,Philadelphia 76ers,PF,F,3.142857142857143,0.09523809523809523,0.3707865168539326,0.0
185,2004-05,2,Chris Webber,Sacramento Kings,PF,F,3.1777777777777776,0.1111111111111111,0.44654088050314467,0.2
185,2004-05,3,Chris Webber,Philadelphia 76ers,PF,F,3.0476190476190474,0.19047619047619047,0.3516483516483517,0.0
185,2004-05,3,Chris Webber,Sacramento Kings,PF,F,6.0227272727272725,0.11363636363636363,0.4746376811594203,0.6
185,2004-05,4,Chris Webber,Philadelphia 76ers,PF,F,3.2777777777777777,0.3888888888888889,0.3333333333333333,0.42857142857142855
185,2004-05,4,Chris Webber,Sacramento Kings,PF,F,4.073170731707317,0.36585365853658536,0.4444444444444444,0.4666666666666667
185,2005-06,1,Chris Webber,Philadelphia 76ers,PF,F,4.746666666666667,0.14666666666666667,0.46578947368421053,0.18181818181818182
185,2005-06,2,Chris Webber,Philadelphia 76ers,PF,F,4.72972972972973,0.12162162162162163,0.48324022346368717,0.4444444444444444
185,2005-06,3,Chris Webber,Philadelphia 76ers,PF,F,3.88,0.26666666666666666,0.3961218836565097,0.25
185,2005-06,4,Chris Webber,Philadelphia 76ers,PF,F,3.5970149253731343,0.5223880597014925,0.3815789473684211,0.2571428571428571
185,2006-07,1,Chris Webber,Detroit Pistons,PF,F,3.8780487804878048,0.04878048780487805,0.5096774193548387,0.5
185,2006-07,1,Chris Webber,Philadelphia 76ers,PF,F,3.5555555555555554,0.05555555555555555,0.41025641025641024,0.0
185,2006-07,2,Chris Webber,Detroit Pistons,PF,F,1.903225806451613,0.03225806451612903,0.4603174603174603,1.0
185,2006-07,2,Chris Webber,Philadelphia 76ers,PF,F,2.1538461538461537,0.0,0.35,0.0
185,2006-07,3,Chris Webber,Detroit Pistons,PF,F,3.2195121951219514,0.024390243902439025,0.48175182481751827,0.0
185,2006-07,3,Chris Webber,Philadelphia 76ers,PF,F,3.2222222222222223,0.05555555555555555,0.3815789473684211,0.0
185,2006-07,4,Chris Webber,Detroit Pistons,PF,F,2.0869565217391304,0.08695652173913043,0.48,0.0
185,2006-07,4,Chris Webber,Philadelphia 76ers,PF,F,3.0,0.3,0.3888888888888889,0.6666666666666666
185,2007-08,1,Chris Webber,Golden State Warriors,PF,F,1.25,0.0,0.3125,0.0
185,2007-08,2,Chris Webber,Golden State Warriors,PF,F,1.0,0.0,0.3333333333333333,0.0
185,2007-08,3,Chris Webber,Golden State Warriors,PF,F,3.6,0.0,0.75,0.0
208,2003-04,1,Sam Cassell,Minnesota Timberwolves,PG,G,4.670886075949367,0.4430379746835443,0.514367816091954,0.3142857142857143
208,2003-04,2,Sam Cassell,Minnesota Timberwolves,PG,G,3.9125,0.4125,0.48859934853420195,0.3939393939393939
208,2003-04,3,Sam Cassell,Minnesota Timberwolves,PG,G,4.177215189873418,0.6962025316455697,0.47530864197530864,0.4
208,2003-04,4,Sam Cassell,Minnesota Timberwolves,PG,G,4.054054054054054,0.8243243243243243,0.4788732394366197,0.45901639344262296
208,2004-05,1,Sam Cassell,Minnesota Timberwolves,PG,G,4.0,0.1956521739130435,0.5325443786982249,0.4444444444444444
208,2004-05,2,Sam Cassell,Minnesota Timberwolves,PG,G,3.4615384615384617,0.5,0.4702702702702703,0.23076923076923078
208,2004-05,3,Sam Cassell,Minnesota Timberwolves,PG,G,2.9130434782608696,0.391304347826087,0.4452054794520548,0.2222222222222222
208,2004-05,4,Sam Cassell,Minnesota Timberwolves,PG,G,3.4565217391304346,1.0217391304347827,0.40782122905027934,0.2765957446808511
208,2005-06,1,Sam Cassell,Los Angeles Clippers,PG,G,4.233766233766234,0.4675324675324675,0.48297213622291024,0.3888888888888889
208,2005-06,2,Sam Cassell,Los Angeles Clippers,PG,G,3.140845070422535,0.5492957746478874,0.4117647058823529,0.3333333333333333
208,2005-06,3,Sam Cassell,Los Angeles Clippers,PG,G,3.6266666666666665,0.7733333333333333,0.41946308724832215,0.3793103448275862
208,2005-06,4,Sam Cassell,Los Angeles Clippers,PG,G,3.629032258064516,0.9032258064516129,0.45132743362831856,0.375
208,2006-07,1,Sam Cassell,Los Angeles Clippers,PG,G,3.3333333333333335,0.5,0.42138364779874216,0.2857142857142857
208,2006-07,2,Sam Cassell,Los Angeles Clippers,PG,G,2.9215686274509802,0.3137254901960784,0.43452380952380953,0.1875
208,2006-07,3,Sam Cassell,Los Angeles Clippers,PG,G,4.0,0.8780487804878049,0.4327485380116959,0.4444444444444444
208,2006-07,4,Sam Cassell,Los Angeles Clippers,PG,G,2.4634146341463414,0.8536585365853658,0.373015873015873,0.2
208,2007-08,1,Sam Cassell,Boston Celtics,PG,G,0.8888888888888888,0.2222222222222222,0.2857142857142857,0.0
